OrderID,ProductName,OrderDate,Cutomer Name,Customer Country,Customer City,Sales Quantity,Sales Price,Title Last and First Name
10857,Gumb?r Gummib?rchen,2020-1-28 6:24,Berglunds snabbk?p,Sweden,Lule?,35,31.23,Inside Sales Coordinator#Callahan#Laura
10857,Th?ringer Rostbratwurst,2020-1-28 22:48,Berglunds snabbk?p,Sweden,Lule?,10,123.79,Inside Sales Coordinator#Callahan#Laura
10858,Uncle Bob's Organic Dried Pears,2020-1-30 3:36,La corne d'abondance,France,Versailles,5,30,"Vice President, Sales#Fuller#Andrew"
10858,Schoggi Schokolade,2020-1-29 12:48,La corne d'abondance,France,Versailles,10,43.9,"Vice President, Sales#Fuller#Andrew"
10858,Outback Lager,2020-1-30 22:0,La corne d'abondance,France,Versailles,4,15,"Vice President, Sales#Fuller#Andrew"
10859,Guaran? Fant?stica,2020-1-30 23:0,Frankenversand,Germany,M?nchen,40,4.5,Sales Representative#Davolio#Nancy
10859,Tourti?re,2020-1-29 22:36,Frankenversand,Germany,M?nchen,35,7.45,Sales Representative#Davolio#Nancy
10859,Wimmers gute Semmelkn?del,2020-1-29 4:12,Frankenversand,Germany,M?nchen,30,33.25,Sales Representative#Davolio#Nancy
10860,Manjimup Dried Apples,2020-1-29 8:48,France restauration,France,Nantes,3,53,Sales Representative#Leverling#Janet
10860,Lakkalik??ri,2020-1-30 0:0,France restauration,France,Nantes,20,18,Sales Representative#Leverling#Janet
10861,Alice Mutton,2020-1-30 19:36,White Clover Markets,USA,Seattle,42,39,Sales Representative#Peacock#Margaret
10861,Carnarvon Tigers,2020-1-31 11:24,White Clover Markets,USA,Seattle,20,62.5,Sales Representative#Peacock#Margaret
10861,Sir Rodney's Scones,2020-1-30 12:48,White Clover Markets,USA,Seattle,40,10,Sales Representative#Peacock#Margaret
10861,Geitost,2020-1-31 2:0,White Clover Markets,USA,Seattle,35,2.5,Sales Representative#Peacock#Margaret
10861,Tarte au sucre,2020-1-30 5:24,White Clover Markets,USA,Seattle,3,49.3,Sales Representative#Peacock#Margaret
10862,Queso Cabrales,2020-1-31 5:48,Lehmanns Marktstand,Germany,Frankfurt a.M.,25,21,Inside Sales Coordinator#Callahan#Laura
10862,Filo Mix,2020-1-30 18:48,Lehmanns Marktstand,Germany,Frankfurt a.M.,8,7,Inside Sales Coordinator#Callahan#Laura
10863,Chai,2020-2-2 20:0,HILARION-Abastos,Venezuela,San Crist?bal,20,18,Sales Representative#Peacock#Margaret
10863,Escargots de Bourgogne,2020-2-3 4:12,HILARION-Abastos,Venezuela,San Crist?bal,12,13.25,Sales Representative#Peacock#Margaret
10864,Steeleye Stout,2020-2-3 3:0,Around the Horn,UK,Colchester,4,18,Sales Representative#Peacock#Margaret
10864,Laughing Lumberjack Lager,2020-2-2 23:48,Around the Horn,UK,Colchester,15,14,Sales Representative#Peacock#Margaret
10865,C?te de Blaye,2020-2-2 18:0,QUICK-Stop,Germany,Cunewalde,60,263.5,"Vice President, Sales#Fuller#Andrew"
10865,Chartreuse verte,2020-2-3 17:12,QUICK-Stop,Germany,Cunewalde,80,18,"Vice President, Sales#Fuller#Andrew"
10866,Chang,2020-2-4 12:48,Berglunds snabbk?p,Sweden,Lule?,21,19,Sales Manager#Buchanan#Steven
10866,Guaran? Fant?stica,2020-2-4 1:0,Berglunds snabbk?p,Sweden,Lule?,6,4.5,Sales Manager#Buchanan#Steven
10866,Nord-Ost Matjeshering,2020-2-4 0:36,Berglunds snabbk?p,Sweden,Lule?,40,25.89,Sales Manager#Buchanan#Steven
10867,Perth Pasties,2020-2-4 0:36,Lonesome Pine Restaurant,USA,Portland,3,32.8,Sales Representative#Suyama#Michael
10868,Gumb?r Gummib?rchen,2020-2-5 1:12,Queen Cozinha,Brazil,Sao Paulo,20,31.23,Sales Representative#King#Robert
10868,Steeleye Stout,2020-2-5 4:48,Queen Cozinha,Brazil,Sao Paulo,30,18,Sales Representative#King#Robert
10868,Maxilaku,2020-2-5 11:24,Queen Cozinha,Brazil,Sao Paulo,42,20,Sales Representative#King#Robert
10869,Chai,2020-2-4 20:36,Seven Seas Imports,UK,London,40,18,Sales Manager#Buchanan#Steven
10869,Queso Cabrales,2020-2-5 1:48,Seven Seas Imports,UK,London,10,21,Sales Manager#Buchanan#Steven
10869,Tunnbr?d,2020-2-5 3:12,Seven Seas Imports,UK,London,50,9,Sales Manager#Buchanan#Steven
10869,Scottish Longbreads,2020-2-5 5:0,Seven Seas Imports,UK,London,20,12.5,Sales Manager#Buchanan#Steven
10870,Steeleye Stout,2020-2-5 9:48,Wolski  Zajazd,Poland,Warszawa,3,18,Sales Manager#Buchanan#Steven
10870,Manjimup Dried Apples,2020-2-5 20:24,Wolski  Zajazd,Poland,Warszawa,2,53,Sales Manager#Buchanan#Steven
10871,Grandma's Boysenberry Spread,2020-2-6 3:0,Bon app',France,Marseille,50,25,Sales Representative#Dodsworth#Anne
10871,Pavlova,2020-2-6 2:48,Bon app',France,Marseille,12,17.45,Sales Representative#Dodsworth#Anne
10871,Alice Mutton,2020-2-6 15:24,Bon app',France,Marseille,16,39,Sales Representative#Dodsworth#Anne
10872,P?t? chinois,2020-2-6 0:24,Godos Cocina T?pica,Spain,Sevilla,10,24,Sales Manager#Buchanan#Steven
10872,Tarte au sucre,2020-2-5 19:48,Godos Cocina T?pica,Spain,Sevilla,20,49.3,Sales Manager#Buchanan#Steven
10872,Wimmers gute Semmelkn?del,2020-2-6 15:0,Godos Cocina T?pica,Spain,Sevilla,15,33.25,Sales Manager#Buchanan#Steven
10872,Louisiana Fiery Hot Pepper Sauce,2020-2-5 14:48,Godos Cocina T?pica,Spain,Sevilla,21,21.05,Sales Manager#Buchanan#Steven
10873,Sir Rodney's Scones,2020-2-7 12:36,Wilman Kala,Finland,Helsinki,20,10,Sales Representative#Peacock#Margaret
10873,R?ssle Sauerkraut,2020-2-6 8:24,Wilman Kala,Finland,Helsinki,3,45.6,Sales Representative#Peacock#Margaret
10874,Ikura,2020-2-7 9:0,Godos Cocina T?pica,Spain,Sevilla,10,31,Sales Manager#Buchanan#Steven
10875,Teatime Chocolate Biscuits,2020-2-6 14:24,Berglunds snabbk?p,Sweden,Lule?,25,9.2,Sales Representative#Peacock#Margaret
10875,Zaanse koeken,2020-2-7 16:48,Berglunds snabbk?p,Sweden,Lule?,21,9.5,Sales Representative#Peacock#Margaret
10875,Maxilaku,2020-2-7 1:12,Berglunds snabbk?p,Sweden,Lule?,15,20,Sales Representative#Peacock#Margaret
10876,Spegesild,2020-2-9 16:24,Bon app',France,Marseille,21,12,Sales Representative#King#Robert
10876,Wimmers gute Semmelkn?del,2020-2-9 8:12,Bon app',France,Marseille,20,33.25,Sales Representative#King#Robert
10877,Pavlova,2020-2-9 18:48,Ricardo Adocicados,Brazil,Rio de Janeiro,30,17.45,Sales Representative#Davolio#Nancy
10877,Carnarvon Tigers,2020-2-10 4:0,Ricardo Adocicados,Brazil,Rio de Janeiro,25,62.5,Sales Representative#Davolio#Nancy
10878,Sir Rodney's Marmalade,2020-2-11 1:48,QUICK-Stop,Germany,Cunewalde,20,81,Sales Representative#Peacock#Margaret
10879,Boston Crab Meat,2020-2-10 18:12,Wilman Kala,Finland,Helsinki,12,18.4,Sales Representative#Leverling#Janet
10879,Louisiana Fiery Hot Pepper Sauce,2020-2-11 7:24,Wilman Kala,Finland,Helsinki,10,21.05,Sales Representative#Leverling#Janet
10879,Lakkalik??ri,2020-2-11 7:48,Wilman Kala,Finland,Helsinki,10,18,Sales Representative#Leverling#Janet
10880,Tunnbr?d,2020-2-10 17:48,Folk och f? HB,Sweden,Br?cke,30,9,Sales Representative#King#Robert
10880,Sirop d'?rable,2020-2-10 12:0,Folk och f? HB,Sweden,Br?cke,30,28.5,Sales Representative#King#Robert
10880,Outback Lager,2020-2-11 5:36,Folk och f? HB,Sweden,Br?cke,50,15,Sales Representative#King#Robert
10881,R?d Kaviar,2020-2-12 9:48,Cactus Comidas para llevar,Argentina,Buenos Aires,10,15,Sales Representative#Peacock#Margaret
10882,Singaporean Hokkien Fried Mee,2020-2-11 15:24,Save-a-lot Markets,USA,Boise,25,14,Sales Representative#Peacock#Margaret
10882,Maxilaku,2020-2-11 17:36,Save-a-lot Markets,USA,Boise,20,20,Sales Representative#Peacock#Margaret
10882,Tourti?re,2020-2-12 16:0,Save-a-lot Markets,USA,Boise,32,7.45,Sales Representative#Peacock#Margaret
10883,Guaran? Fant?stica,2020-2-13 2:24,Lonesome Pine Restaurant,USA,Portland,8,4.5,Inside Sales Coordinator#Callahan#Laura
10884,Sir Rodney's Scones,2020-2-12 19:12,Let's Stop N Shop,USA,San Francisco,40,10,Sales Representative#Peacock#Margaret
10884,Gnocchi di nonna Alice,2020-2-13 3:0,Let's Stop N Shop,USA,San Francisco,21,38,Sales Representative#Peacock#Margaret
10884,Louisiana Fiery Hot Pepper Sauce,2020-2-13 15:36,Let's Stop N Shop,USA,San Francisco,12,21.05,Sales Representative#Peacock#Margaret
10885,Chang,2020-2-13 9:24,Supr?mes d?lices,Belgium,Charleroi,20,19,Sales Representative#Suyama#Michael
10885,Guaran? Fant?stica,2020-2-13 3:48,Supr?mes d?lices,Belgium,Charleroi,12,4.5,Sales Representative#Suyama#Michael
10885,Outback Lager,2020-2-12 22:0,Supr?mes d?lices,Belgium,Charleroi,30,15,Sales Representative#Suyama#Michael
10885,Original Frankfurter gr?ne So?e,2020-2-13 13:0,Supr?mes d?lices,Belgium,Charleroi,25,13,Sales Representative#Suyama#Michael
10886,Ikura,2020-2-13 15:0,Hanari Carnes,Brazil,Rio de Janeiro,70,31,Sales Representative#Davolio#Nancy
10886,Gorgonzola Telino,2020-2-13 8:48,Hanari Carnes,Brazil,Rio de Janeiro,35,12.5,Sales Representative#Davolio#Nancy
10886,Original Frankfurter gr?ne So?e,2020-2-13 21:12,Hanari Carnes,Brazil,Rio de Janeiro,40,13,Sales Representative#Davolio#Nancy
10887,NuNuCa Nu?-Nougat-Creme,2020-2-13 23:0,Galer?a del gastr?nomo,Spain,Barcelona,5,14,Inside Sales Coordinator#Callahan#Laura
10888,Chang,2020-2-17 10:24,Godos Cocina T?pica,Spain,Sevilla,20,19,Sales Representative#Davolio#Nancy
10888,Scottish Longbreads,2020-2-17 11:0,Godos Cocina T?pica,Spain,Sevilla,18,12.5,Sales Representative#Davolio#Nancy
10889,Queso Cabrales,2020-2-16 20:36,Rattlesnake Canyon Grocery,USA,Albuquerque,40,21,Sales Representative#Dodsworth#Anne
10889,C?te de Blaye,2020-2-16 11:24,Rattlesnake Canyon Grocery,USA,Albuquerque,40,263.5,Sales Representative#Dodsworth#Anne
10890,Alice Mutton,2020-2-17 7:0,Du monde entier,France,Nantes,15,39,Sales Representative#King#Robert
10890,Sasquatch Ale,2020-2-16 19:24,Du monde entier,France,Nantes,10,14,Sales Representative#King#Robert
10890,Jack's New England Clam Chowder,2020-2-17 6:36,Du monde entier,France,Nantes,14,9.65,Sales Representative#King#Robert
10891,Nord-Ost Matjeshering,2020-2-18 7:48,Lehmanns Marktstand,Germany,Frankfurt a.M.,15,25.89,Sales Representative#King#Robert
10892,Raclette Courdavault,2020-2-18 10:12,Maison Dewey,Belgium,Bruxelles,40,55,Sales Representative#Peacock#Margaret
10893,Northwoods Cranberry Sauce,2020-2-18 23:36,K?niglich Essen,Germany,Brandenburg,30,40,Sales Representative#Dodsworth#Anne
10893,Guaran? Fant?stica,2020-2-19 4:12,K?niglich Essen,Germany,Brandenburg,10,4.5,Sales Representative#Dodsworth#Anne
10893,Th?ringer Rostbratwurst,2020-2-18 20:36,K?niglich Essen,Germany,Brandenburg,24,123.79,Sales Representative#Dodsworth#Anne
10893,Nord-Ost Matjeshering,2020-2-18 12:12,K?niglich Essen,Germany,Brandenburg,35,25.89,Sales Representative#Dodsworth#Anne
10893,Inlagd Sill,2020-2-19 16:48,K?niglich Essen,Germany,Brandenburg,20,19,Sales Representative#Dodsworth#Anne
10894,Konbu,2020-2-19 8:48,Save-a-lot Markets,USA,Boise,28,6,Sales Representative#Davolio#Nancy
10894,Gudbrandsdalsost,2020-2-19 4:36,Save-a-lot Markets,USA,Boise,50,36,Sales Representative#Davolio#Nancy
10894,Rh?nbr?u Klosterbier,2020-2-18 22:24,Save-a-lot Markets,USA,Boise,120,7.75,Sales Representative#Davolio#Nancy
10895,Guaran? Fant?stica,2020-2-19 4:48,Ernst Handel,Austria,Graz,110,4.5,Sales Representative#Leverling#Janet
10895,Chartreuse verte,2020-2-19 18:36,Ernst Handel,Austria,Graz,45,18,Sales Representative#Leverling#Janet
10895,Boston Crab Meat,2020-2-18 17:48,Ernst Handel,Austria,Graz,91,18.4,Sales Representative#Leverling#Janet
10895,Camembert Pierrot,2020-2-19 9:36,Ernst Handel,Austria,Graz,100,34,Sales Representative#Leverling#Janet
10896,Rogede sild,2020-2-20 1:36,Maison Dewey,Belgium,Bruxelles,15,9.5,Sales Representative#King#Robert
10896,Gnocchi di nonna Alice,2020-2-20 5:36,Maison Dewey,Belgium,Bruxelles,16,38,Sales Representative#King#Robert
10897,Th?ringer Rostbratwurst,2020-2-19 13:48,Hungry Owl All-Night Grocers,Ireland,Cork,80,123.79,Sales Representative#Leverling#Janet
10897,Nord-Ost Matjeshering,2020-2-19 18:36,Hungry Owl All-Night Grocers,Ireland,Cork,36,25.89,Sales Representative#Leverling#Janet
10898,Konbu,2020-2-20 22:0,Oc?ano Atl?ntico Ltda.,Argentina,Buenos Aires,5,6,Sales Representative#Peacock#Margaret
10899,Chartreuse verte,2020-2-20 17:48,LILA-Supermercado,Venezuela,Barquisimeto,8,18,Sales Manager#Buchanan#Steven
10900,Outback Lager,2020-2-20 20:12,Wellington Importadora,Brazil,Resende,3,15,Sales Representative#Davolio#Nancy
10901,Jack's New England Clam Chowder,2020-2-24 12:48,HILARION-Abastos,Venezuela,San Crist?bal,30,9.65,Sales Representative#Peacock#Margaret
10901,Flotemysost,2020-2-23 22:0,HILARION-Abastos,Venezuela,San Crist?bal,30,21.5,Sales Representative#Peacock#Margaret
10902,P?t? chinois,2020-2-23 11:36,Folk och f? HB,Sweden,Br?cke,30,24,Sales Representative#Davolio#Nancy
10902,Tarte au sucre,2020-2-23 18:12,Folk och f? HB,Sweden,Br?cke,6,49.3,Sales Representative#Davolio#Nancy
10903,Konbu,2020-2-24 12:0,Hanari Carnes,Brazil,Rio de Janeiro,40,6,Sales Representative#Leverling#Janet
10903,Louisiana Fiery Hot Pepper Sauce,2020-2-25 0:0,Hanari Carnes,Brazil,Rio de Janeiro,21,21.05,Sales Representative#Leverling#Janet
10903,Scottish Longbreads,2020-2-25 16:24,Hanari Carnes,Brazil,Rio de Janeiro,20,12.5,Sales Representative#Leverling#Janet
10904,Escargots de Bourgogne,2020-2-25 16:24,White Clover Markets,USA,Seattle,15,13.25,Sales Representative#Leverling#Janet
10904,Tarte au sucre,2020-2-24 18:24,White Clover Markets,USA,Seattle,35,49.3,Sales Representative#Leverling#Janet
10905,Chai,2020-2-25 12:12,Wellington Importadora,Brazil,Resende,20,18,Sales Representative#Dodsworth#Anne
10906,Sirop d'?rable,2020-2-25 14:48,Wolski  Zajazd,Poland,Warszawa,15,28.5,Sales Representative#Peacock#Margaret
10907,Rh?nbr?u Klosterbier,2020-2-25 23:24,Sp?cialit?s du monde,France,Paris,14,7.75,Sales Representative#Suyama#Michael
10908,Uncle Bob's Organic Dried Pears,2020-2-27 1:0,Reggiani Caseifici,Italy,Reggio Emilia,20,30,Sales Representative#Peacock#Margaret
10908,Filo Mix,2020-2-27 5:24,Reggiani Caseifici,Italy,Reggio Emilia,14,7,Sales Representative#Peacock#Margaret
10909,Uncle Bob's Organic Dried Pears,2020-2-26 23:48,Sant? Gourmet,Norway,Stavern,12,30,Sales Representative#Davolio#Nancy
10909,Pavlova,2020-2-26 20:48,Sant? Gourmet,Norway,Stavern,15,17.45,Sales Representative#Davolio#Nancy
10909,Jack's New England Clam Chowder,2020-2-27 14:36,Sant? Gourmet,Norway,Stavern,5,9.65,Sales Representative#Davolio#Nancy
10910,Teatime Chocolate Biscuits,2020-2-27 3:48,Wilman Kala,Finland,Helsinki,12,9.2,Sales Representative#Davolio#Nancy
10910,Maxilaku,2020-2-26 22:36,Wilman Kala,Finland,Helsinki,10,20,Sales Representative#Davolio#Nancy
10910,Sirop d'?rable,2020-2-26 22:36,Wilman Kala,Finland,Helsinki,5,28.5,Sales Representative#Davolio#Nancy
10911,Chai,2020-2-27 13:12,Godos Cocina T?pica,Spain,Sevilla,10,18,Sales Representative#Leverling#Janet
10911,Alice Mutton,2020-2-27 9:36,Godos Cocina T?pica,Spain,Sevilla,12,39,Sales Representative#Leverling#Janet
10911,Laughing Lumberjack Lager,2020-2-27 1:48,Godos Cocina T?pica,Spain,Sevilla,15,14,Sales Representative#Leverling#Janet
10912,Queso Cabrales,2020-2-27 20:48,Hungry Owl All-Night Grocers,Ireland,Cork,40,21,"Vice President, Sales#Fuller#Andrew"
10912,Th?ringer Rostbratwurst,2020-2-27 3:24,Hungry Owl All-Night Grocers,Ireland,Cork,60,123.79,"Vice President, Sales#Fuller#Andrew"
10913,Chef Anton's Cajun Seasoning,2020-2-26 23:12,Queen Cozinha,Brazil,Sao Paulo,30,22,Sales Representative#Peacock#Margaret
10913,Geitost,2020-2-26 3:24,Queen Cozinha,Brazil,Sao Paulo,40,2.5,Sales Representative#Peacock#Margaret
10913,Escargots de Bourgogne,2020-2-26 16:36,Queen Cozinha,Brazil,Sao Paulo,15,13.25,Sales Representative#Peacock#Margaret
10914,Flotemysost,2020-2-27 12:12,Queen Cozinha,Brazil,Sao Paulo,25,21.5,Sales Representative#Suyama#Michael
10915,Alice Mutton,2020-2-27 15:48,Tortuga Restaurante,Mexico,M?xico D.F.,10,39,"Vice President, Sales#Fuller#Andrew"
10915,Geitost,2020-2-28 6:0,Tortuga Restaurante,Mexico,M?xico D.F.,30,2.5,"Vice President, Sales#Fuller#Andrew"
10915,Tourti?re,2020-2-27 16:36,Tortuga Restaurante,Mexico,M?xico D.F.,10,7.45,"Vice President, Sales#Fuller#Andrew"
10916,Pavlova,2020-2-28 7:12,Rancho grande,Argentina,Buenos Aires,6,17.45,Sales Representative#Davolio#Nancy
10916,Mascarpone Fabioli,2020-2-27 14:24,Rancho grande,Argentina,Buenos Aires,6,32,Sales Representative#Davolio#Nancy
10916,Ravioli Angelo,2020-2-28 10:36,Rancho grande,Argentina,Buenos Aires,20,19.5,Sales Representative#Davolio#Nancy
10917,Nord-Ost Matjeshering,2020-3-3 6:36,Romero y tomillo,Spain,Madrid,1,25.89,Sales Representative#Peacock#Margaret
10917,Camembert Pierrot,2020-3-2 20:12,Romero y tomillo,Spain,Madrid,10,34,Sales Representative#Peacock#Margaret
10918,Chai,2020-3-3 4:36,Bottom-Dollar Markets,Canada,Tsawassen,60,18,Sales Representative#Leverling#Janet
10918,Camembert Pierrot,2020-3-3 3:48,Bottom-Dollar Markets,Canada,Tsawassen,25,34,Sales Representative#Leverling#Janet
10919,Pavlova,2020-3-2 19:24,LINO-Delicateses,Venezuela,I. de Margarita,24,17.45,"Vice President, Sales#Fuller#Andrew"
10919,NuNuCa Nu?-Nougat-Creme,2020-3-3 12:0,LINO-Delicateses,Venezuela,I. de Margarita,24,14,"Vice President, Sales#Fuller#Andrew"
10919,Boston Crab Meat,2020-3-3 12:48,LINO-Delicateses,Venezuela,I. de Margarita,20,18.4,"Vice President, Sales#Fuller#Andrew"
10920,Valkoinen suklaa,2020-3-3 13:48,Around the Horn,UK,Colchester,24,16.25,Sales Representative#Peacock#Margaret
10921,Steeleye Stout,2020-3-3 19:0,Vaffeljernet,Denmark,?rhus,10,18,Sales Representative#Davolio#Nancy
10921,Vegie-spread,2020-3-4 12:24,Vaffeljernet,Denmark,?rhus,40,43.9,Sales Representative#Davolio#Nancy
10922,Alice Mutton,2020-3-4 0:36,Hanari Carnes,Brazil,Rio de Janeiro,15,39,Sales Manager#Buchanan#Steven
10922,Guaran? Fant?stica,2020-3-4 1:24,Hanari Carnes,Brazil,Rio de Janeiro,35,4.5,Sales Manager#Buchanan#Steven
10923,Singaporean Hokkien Fried Mee,2020-3-3 16:0,La maison d'Asie,France,Toulouse,10,14,Sales Representative#King#Robert
10923,Ipoh Coffee,2020-3-3 7:12,La maison d'Asie,France,Toulouse,10,46,Sales Representative#King#Robert
10923,Laughing Lumberjack Lager,2020-3-3 19:0,La maison d'Asie,France,Toulouse,24,14,Sales Representative#King#Robert
10924,Ikura,2020-3-5 3:12,Berglunds snabbk?p,Sweden,Lule?,20,31,Sales Representative#Leverling#Janet
10924,R?ssle Sauerkraut,2020-3-4 2:36,Berglunds snabbk?p,Sweden,Lule?,30,45.6,Sales Representative#Leverling#Janet
10924,Rh?nbr?u Klosterbier,2020-3-4 22:0,Berglunds snabbk?p,Sweden,Lule?,6,7.75,Sales Representative#Leverling#Janet
10925,Inlagd Sill,2020-3-5 13:36,Hanari Carnes,Brazil,Rio de Janeiro,25,19,Sales Representative#Leverling#Janet
10925,Filo Mix,2020-3-4 16:36,Hanari Carnes,Brazil,Rio de Janeiro,12,7,Sales Representative#Leverling#Janet
10926,Queso Cabrales,2020-3-5 13:0,Ana Trujillo Emparedados y helados,Mexico,M?xico D.F.,2,21,Sales Representative#Peacock#Margaret
10926,Konbu,2020-3-5 16:36,Ana Trujillo Emparedados y helados,Mexico,M?xico D.F.,10,6,Sales Representative#Peacock#Margaret
10926,Teatime Chocolate Biscuits,2020-3-5 3:0,Ana Trujillo Emparedados y helados,Mexico,M?xico D.F.,7,9.2,Sales Representative#Peacock#Margaret
10926,Mozzarella di Giovanni,2020-3-4 23:36,Ana Trujillo Emparedados y helados,Mexico,M?xico D.F.,10,34.8,Sales Representative#Peacock#Margaret
10927,Sir Rodney's Marmalade,2020-3-5 15:0,La corne d'abondance,France,Versailles,5,81,Sales Representative#Peacock#Margaret
10927,Filo Mix,2020-3-6 22:48,La corne d'abondance,France,Versailles,5,7,Sales Representative#Peacock#Margaret
10927,Lakkalik??ri,2020-3-6 2:24,La corne d'abondance,France,Versailles,20,18,Sales Representative#Peacock#Margaret
10928,Zaanse koeken,2020-3-5 18:48,Galer?a del gastr?nomo,Spain,Barcelona,5,9.5,Sales Representative#Davolio#Nancy
10928,Lakkalik??ri,2020-3-5 14:12,Galer?a del gastr?nomo,Spain,Barcelona,5,18,Sales Representative#Davolio#Nancy
10929,Sir Rodney's Scones,2020-3-6 2:24,Frankenversand,Germany,M?nchen,60,10,Sales Representative#Suyama#Michael
10929,Rh?nbr?u Klosterbier,2020-3-5 15:36,Frankenversand,Germany,M?nchen,49,7.75,Sales Representative#Suyama#Michael
10929,Original Frankfurter gr?ne So?e,2020-3-6 10:12,Frankenversand,Germany,M?nchen,15,13,Sales Representative#Suyama#Michael
10930,Sir Rodney's Scones,2020-3-7 8:0,Supr?mes d?lices,Belgium,Charleroi,36,10,Sales Representative#Peacock#Margaret
10930,Schoggi Schokolade,2020-3-6 17:24,Supr?mes d?lices,Belgium,Charleroi,25,43.9,Sales Representative#Peacock#Margaret
10930,P?t? chinois,2020-3-6 23:24,Supr?mes d?lices,Belgium,Charleroi,25,24,Sales Representative#Peacock#Margaret
10930,Escargots de Bourgogne,2020-3-6 19:24,Supr?mes d?lices,Belgium,Charleroi,30,13.25,Sales Representative#Peacock#Margaret
10931,Konbu,2020-3-7 16:12,Richter Supermarkt,Switzerland,Gen?ve,42,6,Sales Representative#Peacock#Margaret
10931,Ravioli Angelo,2020-3-7 6:36,Richter Supermarkt,Switzerland,Gen?ve,30,19.5,Sales Representative#Peacock#Margaret
10932,Pavlova,2020-3-6 17:48,Bon app',France,Marseille,30,17.45,Inside Sales Coordinator#Callahan#Laura
10932,Tarte au sucre,2020-3-7 9:24,Bon app',France,Marseille,14,49.3,Inside Sales Coordinator#Callahan#Laura
10932,Mozzarella di Giovanni,2020-3-6 23:0,Bon app',France,Marseille,16,34.8,Inside Sales Coordinator#Callahan#Laura
10932,Rh?nbr?u Klosterbier,2020-3-6 22:36,Bon app',France,Marseille,20,7.75,Inside Sales Coordinator#Callahan#Laura
10933,Perth Pasties,2020-3-7 7:12,Island Trading,UK,Cowes,2,32.8,Sales Representative#Suyama#Michael
10933,Sirop d'?rable,2020-3-7 3:36,Island Trading,UK,Cowes,30,28.5,Sales Representative#Suyama#Michael
10934,Grandma's Boysenberry Spread,2020-3-9 23:12,Lehmanns Marktstand,Germany,Frankfurt a.M.,20,25,Sales Representative#Leverling#Janet
10935,Chai,2020-3-9 10:36,Wellington Importadora,Brazil,Resende,21,18,Sales Representative#Peacock#Margaret
10935,Carnarvon Tigers,2020-3-9 23:0,Wellington Importadora,Brazil,Resende,4,62.5,Sales Representative#Peacock#Margaret
10935,Tunnbr?d,2020-3-10 15:0,Wellington Importadora,Brazil,Resende,8,9,Sales Representative#Peacock#Margaret
10936,Inlagd Sill,2020-3-9 12:36,Great Lakes Food Market,USA,Eugene,30,19,Sales Representative#Leverling#Janet
10937,R?ssle Sauerkraut,2020-3-11 2:12,Cactus Comidas para llevar,Argentina,Buenos Aires,8,45.6,Sales Representative#King#Robert
10937,Sasquatch Ale,2020-3-11 12:48,Cactus Comidas para llevar,Argentina,Buenos Aires,20,14,Sales Representative#King#Robert
10938,Konbu,2020-3-10 20:24,QUICK-Stop,Germany,Cunewalde,20,6,Sales Representative#Leverling#Janet
10938,Ipoh Coffee,2020-3-10 23:36,QUICK-Stop,Germany,Cunewalde,24,46,Sales Representative#Leverling#Janet
10938,Camembert Pierrot,2020-3-10 16:36,QUICK-Stop,Germany,Cunewalde,49,34,Sales Representative#Leverling#Janet
10938,Flotemysost,2020-3-10 20:36,QUICK-Stop,Germany,Cunewalde,35,21.5,Sales Representative#Leverling#Janet
10939,Chang,2020-3-11 2:48,Magazzini Alimentari Riuniti,Italy,Bergamo,10,19,"Vice President, Sales#Fuller#Andrew"
10939,Laughing Lumberjack Lager,2020-3-10 12:36,Magazzini Alimentari Riuniti,Italy,Bergamo,40,14,"Vice President, Sales#Fuller#Andrew"
10940,Uncle Bob's Organic Dried Pears,2020-3-11 17:0,Bon app',France,Marseille,8,30,Inside Sales Coordinator#Callahan#Laura
10940,Konbu,2020-3-11 19:24,Bon app',France,Marseille,20,6,Inside Sales Coordinator#Callahan#Laura
10941,Gorgonzola Telino,2020-3-11 23:36,Save-a-lot Markets,USA,Boise,44,12.5,Sales Representative#King#Robert
10941,Tarte au sucre,2020-3-12 6:48,Save-a-lot Markets,USA,Boise,30,49.3,Sales Representative#King#Robert
10941,Scottish Longbreads,2020-3-12 13:24,Save-a-lot Markets,USA,Boise,80,12.5,Sales Representative#King#Robert
10941,Mozzarella di Giovanni,2020-3-11 8:12,Save-a-lot Markets,USA,Boise,50,34.8,Sales Representative#King#Robert
10942,Maxilaku,2020-3-11 11:36,Reggiani Caseifici,Italy,Reggio Emilia,28,20,Sales Representative#Dodsworth#Anne
10943,Konbu,2020-3-11 19:48,B's Beverages,UK,London,15,6,Sales Representative#Peacock#Margaret
10943,Gustaf's Kn?ckebr?d,2020-3-11 16:36,B's Beverages,UK,London,21,21,Sales Representative#Peacock#Margaret
10943,Spegesild,2020-3-12 5:0,B's Beverages,UK,London,15,12,Sales Representative#Peacock#Margaret
10944,Queso Cabrales,2020-3-13 1:36,Bottom-Dollar Markets,Canada,Tsawassen,5,21,Sales Representative#Suyama#Michael
10944,Gula Malacca,2020-3-13 3:24,Bottom-Dollar Markets,Canada,Tsawassen,18,19.45,Sales Representative#Suyama#Michael
10944,Gnocchi di nonna Alice,2020-3-12 22:0,Bottom-Dollar Markets,Canada,Tsawassen,18,38,Sales Representative#Suyama#Michael
